id;"first_name";"last_name";age;"job";"marital";"education";"default";balance;"housing";"loan";"contact";day;"month";duration;campaign;pdays;previous;"poutcome";"y"
13265;"Natália";"Campos Duarte";27;"services";"single";"secondary";"no";167;"no";"yes";"cellular";8;"jul";606;2;-1;0;"unknown";"no"
13266;"Osvaldo";"Paiva Salgado";28;"admin.";"single";"secondary";"no";19;"no";"no";"cellular";8;"jul";78;4;-1;0;"unknown";"no"
13267;"Lucas";"Carvalho Raposo";31;"management";"married";"secondary";"no";-329;"yes";"no";"cellular";8;"jul";119;3;-1;0;"unknown";"no"
13268;"Dinis";"Leite Castro";32;"blue-collar";"divorced";"secondary";"no";-299;"yes";"no";"cellular";8;"jul";192;2;-1;0;"unknown";"no"
13269;"Zacarias";"Barbosa Lourenço";40;"management";"married";"tertiary";"no";2840;"yes";"no";"cellular";8;"jul";1720;4;-1;0;"unknown";"no"
13270;"Francisco";"Botelho Sampaio";45;"technician";"married";"secondary";"no";1477;"yes";"no";"cellular";8;"jul";355;1;-1;0;"unknown";"no"
13271;"Guilhermina";"Bento Barbosa";38;"admin.";"single";"secondary";"no";0;"no";"no";"cellular";8;"jul";452;3;-1;0;"unknown";"no"
13272;"Susana";"Andrade Morais";52;"admin.";"married";"secondary";"no";350;"no";"yes";"cellular";8;"jul";460;2;-1;0;"unknown";"no"
13273;"Júlio";"Figueiredo Castro";56;"blue-collar";"single";"secondary";"no";663;"no";"yes";"cellular";8;"jul";819;3;-1;0;"unknown";"yes"
13274;"Adriana";"Gomes Rebelo";31;"blue-collar";"single";"primary";"no";485;"no";"yes";"cellular";8;"jul";447;2;-1;0;"unknown";"no"
13275;"Rita";"Borges Costa";42;"blue-collar";"married";"secondary";"yes";-29;"no";"yes";"cellular";8;"jul";294;2;-1;0;"unknown";"no"
13276;"Emanuel";"Bento Leal";32;"housemaid";"married";"primary";"no";0;"no";"no";"telephone";8;"jul";63;3;-1;0;"unknown";"no"
13277;"Benjamim";"Pacheco Pinheiro";35;"services";"married";"secondary";"no";629;"no";"yes";"cellular";8;"jul";518;2;-1;0;"unknown";"no"
13278;"Henrique";"Botelho Nunes";37;"blue-collar";"married";"primary";"no";89;"no";"yes";"telephone";8;"jul";336;4;-1;0;"unknown";"no"
13279;"Sara";"Moreira Raposo";45;"blue-collar";"single";"tertiary";"no";-243;"no";"yes";"cellular";8;"jul";171;2;-1;0;"unknown";"no"
13280;"Osvaldo";"Aguiar Rebelo";58;"management";"married";"tertiary";"no";913;"no";"yes";"cellular";8;"jul";326;6;-1;0;"unknown";"no"
13281;"Mafalda";"Simões Camacho";30;"self-employed";"married";"secondary";"no";57;"no";"yes";"cellular";8;"jul";55;2;-1;0;"unknown";"no"
13282;"João";"Simões Ferreira";48;"admin.";"married";"secondary";"no";-509;"no";"yes";"cellular";8;"jul";302;3;-1;0;"unknown";"no"
13283;"Matilde";"Lopes Coelho";28;"technician";"single";"secondary";"no";31;"no";"no";"cellular";8;"jul";323;2;-1;0;"unknown";"no"
13284;"Joana";"Miranda Camacho";54;"blue-collar";"married";"primary";"no";-16;"no";"yes";"telephone";8;"jul";346;2;-1;0;"unknown";"no"
13285;"Márcia";"Ventura Gomes";36;"blue-collar";"single";"secondary";"no";110;"no";"no";"cellular";8;"jul";291;2;-1;0;"unknown";"no"
13286;"Afonso";"Abreu Freitas";41;"blue-collar";"single";"secondary";"no";-329;"no";"yes";"cellular";8;"jul";426;3;-1;0;"unknown";"no"
13287;"Paulina";"Miranda Figueiredo";25;"technician";"divorced";"secondary";"no";86;"no";"yes";"cellular";8;"jul";483;2;-1;0;"unknown";"no"
13288;"Vitória";"Torres Neves";33;"services";"single";"secondary";"no";969;"no";"no";"telephone";8;"jul";107;3;-1;0;"unknown";"no"
13289;"Gaspar";"Alves Macedo";49;"blue-collar";"single";"primary";"no";1040;"no";"no";"cellular";8;"jul";474;2;-1;0;"unknown";"no"
13290;"Teodoro";"Ventura Matos";39;"admin.";"married";"secondary";"no";7711;"yes";"no";"cellular";8;"jul";289;1;-1;0;"unknown";"no"
13291;"Gabriela";"Araújo Costa";30;"technician";"single";"secondary";"no";137;"no";"yes";"cellular";8;"jul";517;2;-1;0;"unknown";"no"
13292;"Ângela";"Ventura Monteiro";59;"retired";"married";"primary";"no";468;"yes";"no";"telephone";8;"jul";71;1;-1;0;"unknown";"no"
13293;"Alice";"Ramos Campos";54;"technician";"married";"tertiary";"no";758;"yes";"yes";"cellular";8;"jul";554;1;-1;0;"unknown";"no"
13294;"Vanessa";"Bernardes Borges";57;"management";"married";"tertiary";"no";5;"yes";"no";"cellular";8;"jul";96;1;-1;0;"unknown";"no"
13295;"Paulo";"Alves Duarte";60;"management";"married";"tertiary";"no";0;"yes";"no";"cellular";8;"jul";59;1;-1;0;"unknown";"no"
13296;"Pedro";"Nunes Mota";32;"admin.";"married";"secondary";"no";-1;"no";"no";"cellular";8;"jul";228;2;-1;0;"unknown";"no"
13297;"Beatriz";"Gomes Ferreira";29;"management";"single";"tertiary";"no";640;"no";"no";"cellular";8;"jul";150;2;-1;0;"unknown";"no"
13298;"Fernando";"Domingues Barbosa";27;"blue-collar";"married";"secondary";"no";-59;"no";"yes";"cellular";8;"jul";154;3;-1;0;"unknown";"no"
13299;"Letícia";"Sampaio Pereira";26;"admin.";"single";"secondary";"no";102;"no";"yes";"cellular";8;"jul";658;2;-1;0;"unknown";"yes"
13300;"Neusa";"Costa Bastos";41;"blue-collar";"married";"primary";"no";17;"no";"no";"cellular";8;"jul";117;3;-1;0;"unknown";"no"
13301;"Duarte";"Camacho Andrade";26;"technician";"single";"secondary";"no";0;"no";"no";"cellular";8;"jul";362;2;-1;0;"unknown";"no"
13302;"Paulo";"Baptista Domingues";40;"admin.";"married";"secondary";"no";1011;"yes";"no";"cellular";8;"jul";145;12;-1;0;"unknown";"no"
13303;"Gabriela";"Queirós Cunha";26;"technician";"married";"secondary";"no";370;"no";"yes";"cellular";8;"jul";1061;4;-1;0;"unknown";"yes"
13304;"Glória";"Oliveira Figueiredo";47;"technician";"married";"secondary";"no";-107;"no";"no";"cellular";8;"jul";236;2;-1;0;"unknown";"no"
13305;"Dulce";"Caetano Valente";36;"management";"married";"tertiary";"no";2309;"yes";"no";"cellular";8;"jul";268;2;-1;0;"unknown";"no"
13306;"Íris";"Correia Leal";57;"blue-collar";"married";"primary";"no";0;"no";"no";"cellular";8;"jul";237;3;-1;0;"unknown";"no"
13307;"Lucas";"Matos Serra";51;"technician";"married";"secondary";"no";313;"no";"yes";"cellular";8;"jul";378;1;-1;0;"unknown";"no"
13308;"Gonçalo";"Barros Vaz";60;"management";"married";"secondary";"no";164;"no";"yes";"cellular";8;"jul";171;1;-1;0;"unknown";"no"
13309;"Emanuel";"Marques Andrade";41;"blue-collar";"divorced";"unknown";"no";19;"no";"yes";"cellular";8;"jul";514;5;-1;0;"unknown";"no"
13310;"Virgílio";"Melo Botelho";26;"blue-collar";"single";"secondary";"no";-128;"no";"yes";"cellular";8;"jul";392;2;-1;0;"unknown";"no"
13311;"Simão";"Salgado Lourenço";34;"blue-collar";"married";"secondary";"no";123;"yes";"no";"cellular";8;"jul";218;3;-1;0;"unknown";"no"
13312;"Guilhermina";"Cabral Camacho";29;"admin.";"single";"secondary";"no";-37;"yes";"no";"cellular";8;"jul";21;35;-1;0;"unknown";"no"
13313;"Joana";"Sampaio Neves";54;"housemaid";"married";"primary";"no";8;"no";"yes";"telephone";8;"jul";116;2;-1;0;"unknown";"no"
13314;"Valentim";"Soares Cabral";27;"management";"married";"tertiary";"no";5262;"no";"yes";"cellular";8;"jul";201;9;-1;0;"unknown";"no"
13315;"Susana";"Raposo Campos";35;"retired";"married";"primary";"no";329;"no";"yes";"cellular";8;"jul";520;3;-1;0;"unknown";"no"
13316;"Regina";"Tavares Vaz";59;"management";"married";"tertiary";"no";1726;"no";"yes";"cellular";8;"jul";137;3;-1;0;"unknown";"no"
13317;"Bruna";"Morais Branco";30;"technician";"single";"secondary";"no";77;"no";"yes";"cellular";8;"jul";82;4;-1;0;"unknown";"no"
13318;"Bruno";"Figueiredo Martins";25;"blue-collar";"single";"secondary";"no";189;"no";"yes";"cellular";8;"jul";687;2;-1;0;"unknown";"yes"
13319;"Madalena";"Almeida Ribeiro";47;"blue-collar";"married";"primary";"no";-406;"no";"yes";"telephone";8;"jul";243;5;-1;0;"unknown";"no"
13320;"Carla";"Leite Monteiro";27;"services";"married";"secondary";"no";202;"yes";"no";"telephone";8;"jul";212;2;-1;0;"unknown";"no"
13321;"Elias";"Botelho Fernandes";45;"admin.";"divorced";"unknown";"no";857;"no";"no";"telephone";8;"jul";49;7;-1;0;"unknown";"no"
13322;"Osvaldo";"Rocha Barbosa";28;"blue-collar";"married";"primary";"no";420;"no";"yes";"telephone";8;"jul";65;3;-1;0;"unknown";"no"
13323;"Filipe";"Azevedo Nunes";45;"admin.";"married";"secondary";"no";0;"yes";"no";"cellular";8;"jul";376;1;-1;0;"unknown";"no"
13324;"Laura";"Silva Sousa";36;"management";"single";"tertiary";"no";-74;"yes";"yes";"cellular";8;"jul";476;2;-1;0;"unknown";"no"
13325;"Elias";"Nunes Rodrigues";37;"blue-collar";"married";"secondary";"no";128;"yes";"no";"telephone";8;"jul";379;3;-1;0;"unknown";"no"
13326;"Júlia";"Duarte Antunes";32;"management";"single";"tertiary";"no";191;"no";"no";"cellular";8;"jul";141;4;-1;0;"unknown";"no"
13327;"Gil";"Freitas Pinheiro";44;"blue-collar";"married";"primary";"no";1139;"no";"yes";"cellular";8;"jul";155;2;-1;0;"unknown";"no"
13328;"Lino";"Nogueira Rocha";27;"admin.";"single";"secondary";"yes";-110;"no";"yes";"cellular";8;"jul";90;2;-1;0;"unknown";"no"
13329;"Diana";"Borges Sampaio";25;"blue-collar";"single";"secondary";"no";224;"no";"yes";"telephone";8;"jul";17;4;-1;0;"unknown";"no"
13330;"Rodrigo";"Matos Faria";30;"services";"single";"secondary";"no";245;"no";"yes";"cellular";8;"jul";187;2;-1;0;"unknown";"no"
13331;"Vanessa";"Bernardes Abreu";26;"housemaid";"married";"primary";"no";158;"no";"yes";"cellular";8;"jul";416;4;-1;0;"unknown";"no"
13332;"Francisca";"Branco Camacho";39;"self-employed";"married";"primary";"no";1551;"no";"no";"telephone";8;"jul";389;7;-1;0;"unknown";"no"
13333;"Hugo";"Torres Cunha";27;"services";"single";"secondary";"no";-151;"no";"no";"cellular";8;"jul";283;2;-1;0;"unknown";"no"
13334;"Bárbara";"Ferreira Soares";41;"blue-collar";"married";"primary";"no";-516;"no";"yes";"telephone";8;"jul";554;3;-1;0;"unknown";"no"
13335;"Tânia";"Bernardes Salgado";28;"entrepreneur";"single";"tertiary";"no";283;"yes";"no";"cellular";8;"jul";22;3;-1;0;"unknown";"no"
13336;"António";"Salgado Rodrigues";42;"services";"married";"secondary";"no";-1;"yes";"no";"cellular";8;"jul";38;2;-1;0;"unknown";"no"
13337;"Madalena";"Sampaio Xavier";41;"blue-collar";"married";"secondary";"no";97;"no";"yes";"cellular";8;"jul";212;2;-1;0;"unknown";"no"
13338;"Salvador";"Castro Botelho";26;"blue-collar";"single";"primary";"no";16;"no";"yes";"cellular";8;"jul";249;2;-1;0;"unknown";"no"
13339;"Lúcia";"Caetano Castro";29;"technician";"single";"tertiary";"no";313;"no";"yes";"cellular";8;"jul";227;2;-1;0;"unknown";"no"
13340;"Fátima";"Carvalho Baptista";44;"self-employed";"married";"secondary";"no";5068;"no";"no";"cellular";8;"jul";256;2;-1;0;"unknown";"no"
13341;"Pedro";"Guerreiro Correia";55;"admin.";"married";"secondary";"no";859;"no";"no";"telephone";8;"jul";153;1;-1;0;"unknown";"no"
13342;"Rúben";"Mendes Salgado";49;"technician";"married";"secondary";"no";0;"no";"yes";"cellular";8;"jul";120;3;-1;0;"unknown";"no"
13343;"Carolina";"Raposo Abreu";34;"blue-collar";"married";"primary";"no";567;"no";"yes";"cellular";8;"jul";241;3;-1;0;"unknown";"no"
13344;"Patrícia";"Miranda Cruz";27;"admin.";"single";"secondary";"no";13;"yes";"no";"telephone";8;"jul";103;1;-1;0;"unknown";"no"
13345;"Telma";"Botelho Jesus";56;"blue-collar";"married";"secondary";"no";339;"no";"no";"telephone";8;"jul";114;3;-1;0;"unknown";"no"
13346;"Cristiano";"Garcia Bastos";60;"housemaid";"married";"secondary";"no";874;"no";"no";"cellular";8;"jul";861;3;-1;0;"unknown";"no"
13347;"Bárbara";"Baptista Cabral";59;"retired";"married";"primary";"no";21;"no";"no";"telephone";8;"jul";127;3;-1;0;"unknown";"no"
13348;"Guilhermina";"Lopes Gonçalves";59;"admin.";"married";"secondary";"no";302;"no";"yes";"cellular";8;"jul";250;2;-1;0;"unknown";"no"
13349;"Álvaro";"Sampaio Almeida";32;"services";"married";"secondary";"no";61;"yes";"no";"cellular";8;"jul";529;5;-1;0;"unknown";"no"
13350;"Martim";"Moreira Sousa";28;"blue-collar";"married";"primary";"no";-469;"yes";"no";"cellular";8;"jul";244;3;-1;0;"unknown";"no"
13351;"Benjamim";"Pacheco Resende";58;"management";"married";"tertiary";"no";136;"yes";"no";"cellular";8;"jul";199;1;-1;0;"unknown";"no"
13352;"Gil";"Fonseca Teixeira";41;"blue-collar";"married";"secondary";"no";232;"no";"no";"telephone";8;"jul";104;3;-1;0;"unknown";"no"
13353;"Maria";"Fernandes Lopes";49;"technician";"married";"secondary";"no";177;"yes";"yes";"cellular";8;"jul";191;1;-1;0;"unknown";"no"
13354;"Guilhermina";"Figueiredo Queirós";47;"management";"married";"tertiary";"no";1890;"no";"no";"cellular";8;"jul";161;1;-1;0;"unknown";"no"
13355;"Dulce";"Magalhães Pinto";43;"technician";"married";"secondary";"no";48;"yes";"no";"cellular";8;"jul";89;1;-1;0;"unknown";"no"
13356;"Reinaldo";"Paiva Antunes";46;"admin.";"married";"secondary";"no";-121;"yes";"yes";"cellular";8;"jul";214;4;-1;0;"unknown";"no"
13357;"Catarina";"Bastos Matos";56;"technician";"married";"secondary";"no";61;"no";"yes";"cellular";8;"jul";75;1;-1;0;"unknown";"no"
13358;"Luísa";"Cruz Pacheco";33;"management";"married";"tertiary";"no";6;"yes";"no";"cellular";8;"jul";1111;1;-1;0;"unknown";"no"
13359;"Manuela";"Cunha Amaral";52;"management";"married";"secondary";"no";4873;"no";"no";"cellular";8;"jul";99;9;-1;0;"unknown";"no"
13360;"Zacarias";"Valente Monteiro";34;"admin.";"divorced";"secondary";"no";145;"no";"no";"cellular";8;"jul";183;5;-1;0;"unknown";"no"
13361;"Jaime";"Campos Serra";32;"blue-collar";"married";"secondary";"no";4;"yes";"yes";"cellular";8;"jul";173;1;-1;0;"unknown";"no"
13362;"Marcelo";"Pires Ramos";32;"blue-collar";"single";"secondary";"no";123;"yes";"no";"cellular";8;"jul";329;4;-1;0;"unknown";"no"
13363;"Fernando";"Marques Henriques";30;"blue-collar";"married";"primary";"no";374;"yes";"no";"cellular";8;"jul";225;2;-1;0;"unknown";"no"
13364;"Rafael";"Bernardes Torres";47;"blue-collar";"married";"secondary";"no";125;"no";"no";"cellular";8;"jul";210;2;-1;0;"unknown";"no"
13365;"Carla";"Salgado Bastos";49;"services";"married";"secondary";"no";884;"yes";"no";"telephone";8;"jul";201;3;-1;0;"unknown";"no"
13366;"Silvana";"Araújo Fernandes";57;"services";"married";"tertiary";"no";10;"no";"no";"telephone";8;"jul";320;3;-1;0;"unknown";"no"
13367;"Osvaldo";"Amaral Cordeiro";42;"admin.";"married";"secondary";"no";0;"yes";"no";"cellular";8;"jul";1011;1;-1;0;"unknown";"no"
13368;"Lourenço";"Guerreiro Ferreira";52;"retired";"married";"secondary";"no";49;"no";"yes";"telephone";8;"jul";280;5;-1;0;"unknown";"no"
13369;"Salomé";"Araújo Pinto";38;"self-employed";"married";"primary";"no";618;"no";"no";"cellular";9;"jul";184;1;-1;0;"unknown";"no"
13370;"Tiago";"Vieira Lourenço";27;"management";"single";"tertiary";"no";154;"no";"yes";"cellular";9;"jul";75;1;-1;0;"unknown";"no"
13371;"Mónica";"Queirós Lima";32;"management";"single";"tertiary";"no";611;"yes";"yes";"cellular";9;"jul";353;1;-1;0;"unknown";"no"
13372;"Gonçalo";"Torres Miranda";41;"services";"divorced";"secondary";"no";0;"yes";"no";"cellular";9;"jul";126;1;-1;0;"unknown";"no"
13373;"Raul";"Camacho Xavier";36;"blue-collar";"married";"secondary";"no";199;"yes";"no";"cellular";9;"jul";183;1;-1;0;"unknown";"no"
13374;"Daniela";"Guerreiro Simões";43;"management";"divorced";"tertiary";"no";0;"no";"no";"cellular";9;"jul";134;1;-1;0;"unknown";"no"
13375;"Gonçalo";"Leite Botelho";58;"retired";"married";"tertiary";"no";941;"no";"yes";"cellular";9;"jul";254;1;-1;0;"unknown";"no"
13376;"Estêvão";"Freitas Fernandes";34;"blue-collar";"married";"secondary";"yes";1;"yes";"no";"cellular";9;"jul";394;1;-1;0;"unknown";"no"
13377;"Armando";"Amaral Salgado";40;"admin.";"married";"secondary";"no";275;"yes";"no";"cellular";9;"jul";139;1;-1;0;"unknown";"no"
13378;"Bernardo";"Moreira Pereira";38;"blue-collar";"married";"secondary";"no";121;"yes";"yes";"cellular";9;"jul";80;2;-1;0;"unknown";"no"
13379;"Fernando";"Cruz Resende";34;"services";"married";"primary";"no";31;"no";"yes";"cellular";9;"jul";53;3;-1;0;"unknown";"no"
13380;"Bárbara";"Neves Soares";44;"technician";"married";"tertiary";"no";-948;"yes";"yes";"cellular";9;"jul";129;2;-1;0;"unknown";"no"
13381;"Tomás";"Fonseca Cunha";44;"management";"married";"tertiary";"no";773;"no";"yes";"cellular";9;"jul";618;1;-1;0;"unknown";"no"
13382;"André";"Gomes Marques";47;"services";"married";"secondary";"no";0;"yes";"no";"telephone";9;"jul";250;1;-1;0;"unknown";"no"
13383;"Leonardo";"Camacho Moreira";31;"services";"married";"secondary";"no";1;"yes";"no";"cellular";9;"jul";82;1;-1;0;"unknown";"no"
13384;"Constança";"Vieira Baptista";41;"technician";"married";"secondary";"no";112;"yes";"no";"cellular";9;"jul";158;1;-1;0;"unknown";"no"
13385;"António";"Soares Silva";57;"technician";"married";"secondary";"no";950;"yes";"no";"cellular";9;"jul";1272;1;-1;0;"unknown";"no"
13386;"Amália";"Faria Botelho";53;"technician";"married";"tertiary";"no";673;"yes";"no";"cellular";9;"jul";182;1;-1;0;"unknown";"no"
13387;"Inês";"Reis Duarte";50;"technician";"married";"secondary";"no";20;"yes";"no";"cellular";9;"jul";95;1;-1;0;"unknown";"no"
13388;"Rosa";"Costa Abreu";46;"technician";"married";"secondary";"no";152;"no";"no";"cellular";9;"jul";72;1;-1;0;"unknown";"no"
13389;"Gabriela";"Santos Brito";44;"blue-collar";"married";"secondary";"no";233;"no";"yes";"cellular";9;"jul";150;3;-1;0;"unknown";"no"
13390;"Olga";"Salgado Faria";42;"management";"married";"tertiary";"no";0;"yes";"no";"cellular";9;"jul";98;1;-1;0;"unknown";"no"
13391;"Filipa";"Lopes Lima";43;"unknown";"married";"primary";"no";0;"yes";"no";"cellular";9;"jul";132;1;-1;0;"unknown";"no"
13392;"Simão";"Botelho Duarte";37;"admin.";"single";"secondary";"no";1003;"no";"no";"cellular";9;"jul";259;3;-1;0;"unknown";"no"
13393;"Maria";"Pinto Aguiar";48;"admin.";"married";"secondary";"no";719;"yes";"no";"cellular";9;"jul";205;1;-1;0;"unknown";"no"
13394;"Júlia";"Campos Silva";56;"blue-collar";"married";"primary";"no";278;"no";"yes";"cellular";9;"jul";261;3;-1;0;"unknown";"no"
13395;"Rosa";"Brito Rebelo";44;"management";"single";"tertiary";"no";6350;"yes";"no";"cellular";9;"jul";323;1;-1;0;"unknown";"no"
13396;"Rosa";"Torres Jesus";26;"unemployed";"single";"secondary";"no";111;"no";"no";"cellular";9;"jul";537;1;-1;0;"unknown";"yes"
13397;"Márcia";"Brito Mendes";35;"admin.";"married";"primary";"no";1994;"no";"no";"cellular";9;"jul";64;1;-1;0;"unknown";"no"
13398;"Rafael";"Freitas Pinto";35;"services";"married";"secondary";"no";0;"no";"yes";"telephone";9;"jul";42;1;-1;0;"unknown";"no"
13399;"Ricardo";"Ramos Lima";28;"self-employed";"single";"tertiary";"no";25;"no";"no";"cellular";9;"jul";618;1;-1;0;"unknown";"no"
13400;"Bruna";"Henriques Barros";54;"management";"married";"secondary";"no";4816;"no";"yes";"cellular";9;"jul";406;1;-1;0;"unknown";"no"
13401;"Fátima";"Rodrigues Resende";36;"blue-collar";"married";"secondary";"no";56;"yes";"no";"cellular";9;"jul";183;1;-1;0;"unknown";"no"
13402;"Isidro";"Lopes Garcia";28;"blue-collar";"single";"primary";"no";150;"no";"yes";"cellular";9;"jul";112;2;-1;0;"unknown";"no"
13403;"Beatriz";"Maia Cardoso";35;"admin.";"married";"secondary";"no";332;"no";"no";"cellular";9;"jul";199;2;-1;0;"unknown";"no"
13404;"Bruno";"Cardoso Salgado";53;"management";"married";"tertiary";"no";0;"yes";"no";"cellular";9;"jul";296;1;-1;0;"unknown";"no"
13405;"Gabriel";"Baptista Simões";60;"housemaid";"married";"primary";"no";2270;"yes";"no";"cellular";9;"jul";206;1;-1;0;"unknown";"no"
13406;"Nádia";"Machado Borges";33;"management";"married";"unknown";"no";117;"no";"yes";"cellular";9;"jul";133;2;-1;0;"unknown";"no"
13407;"Afonso";"Nogueira Cabral";35;"blue-collar";"married";"secondary";"no";616;"no";"no";"cellular";9;"jul";317;1;-1;0;"unknown";"no"
13408;"Matilde";"Simões Lopes";39;"entrepreneur";"married";"tertiary";"no";628;"yes";"no";"cellular";9;"jul";97;1;-1;0;"unknown";"no"
13409;"Iolanda";"Nogueira Fernandes";53;"retired";"single";"tertiary";"no";888;"yes";"no";"cellular";9;"jul";128;1;-1;0;"unknown";"no"
13410;"Joana";"Oliveira Fonseca";46;"entrepreneur";"married";"secondary";"no";118;"yes";"no";"cellular";9;"jul";296;1;-1;0;"unknown";"no"
13411;"Verónica";"Serra Azevedo";41;"technician";"married";"tertiary";"no";532;"yes";"no";"cellular";9;"jul";74;1;-1;0;"unknown";"no"
13412;"Samuel";"Mota Serra";46;"management";"married";"tertiary";"no";-591;"no";"no";"cellular";9;"jul";126;1;-1;0;"unknown";"no"
13413;"Carlos";"Baptista Bento";33;"admin.";"married";"tertiary";"no";0;"yes";"yes";"cellular";9;"jul";389;3;-1;0;"unknown";"no"
13414;"Xavier";"Magalhães Oliveira";50;"management";"married";"unknown";"no";0;"no";"no";"cellular";9;"jul";99;2;-1;0;"unknown";"no"
13415;"Fernanda";"Xavier Vaz";30;"self-employed";"married";"tertiary";"no";5;"yes";"yes";"cellular";9;"jul";99;2;-1;0;"unknown";"no"
13416;"Susana";"Queirós Santos";52;"technician";"married";"tertiary";"no";3440;"yes";"no";"cellular";9;"jul";194;1;-1;0;"unknown";"no"
13417;"Salvador";"Simões Almeida";46;"blue-collar";"married";"unknown";"no";990;"yes";"no";"cellular";9;"jul";420;1;-1;0;"unknown";"no"
